0.907759	0.204324
0.000267622	1.26535
0.00337057	1.21811
0.00913368	1.1756
0.00432981	1.20933
0.0145471	1.14723
0.0205219	1.12157
0.0115851	1.16223
0.0267083	1.1019
0.0212685	1.11864
0.0138663	1.15046
0.0273239	1.09659
0.0600767	1.00616
0.0302791	1.08672
0.0554746	1.01701
0.0428916	1.04998
0.0489262	1.0388
0.0334373	1.07669
0.0524056	1.0245
0.00384178	1.21366
0.0493319	1.03222
0.0645908	0.996649
0.0361091	1.06858
0.151133	0.84348
0.182125	0.800331
0.0411819	1.05835
0.133954	0.869186
0.0445376	1.04553
0.0730327	0.977677
0.160755	0.829587
0.0390521	1.06154
0.049987	1.03056
0.0786312	0.966157
0.131189	0.876411
0.0906876	0.942667
0.101363	0.923142
0.0319829	1.08125
0.068837	0.986604
0.0760301	0.971456
0.148001	0.84798
0.09739	0.930282
0.19213	0.787227
0.11781	0.89499
0.0871706	0.949349
0.0993654	0.926714
0.0370544	1.06578
0.143488	0.854681
0.0669276	0.990755
0.0714319	0.981051
0.0321643	1.08068
0.217412	0.755559
0.174887	0.810042
0.065567	0.99375
0.10464	0.917357
0.0764	0.970697
0.141704	0.857354
0.080857	0.961691
0.195651	0.782696
0.0937983	0.936864
0.228263	0.742535
0.122522	0.887272
0.125526	0.88244
0.203425	0.772836
0.121583	0.888913
0.11876	0.89341
0.17074	0.815691
0.0952786	0.934136
0.164636	0.824134
0.138257	0.862601
0.0365889	1.06715
0.237299	0.731924
0.0918076	0.940566
0.248233	0.719352
0.0702709	0.983523
0.10882	0.910107
0.117739	0.897711
0.113635	0.901928
0.0662566	0.992228
0.0812963	0.960817
0.135631	0.866807
0.162518	0.827101
0.0837247	0.956028
0.0844219	0.954665
0.112211	0.904329
0.173948	0.811311
0.106207	0.914675
0.0853241	0.952911
0.0824853	0.958463
0.208424	0.766595
0.110646	0.906986
0.0703378	0.98338
0.10692	0.913438
0.0948117	0.934994
0.167649	0.819947
0.16781	0.81973
0.211918	0.762277
0.1049	0.916902
0.110672	0.906942
0.136875	0.864685
0.0395464	1.05856
0.0828116	0.95782
0.0917539	0.940666
0.112833	0.903279
0.233693	0.736134
0.206402	0.76911
0.214152	0.759535
0.0868433	0.949977
0.0862208	0.951176
0.107845	0.911786
0.0859337	0.951731
0.193853	0.785005
0.204681	0.771261
0.276718	0.68784
0.236065	0.733361
0.230536	0.739846
0.108359	0.910959
0.263979	0.701721
0.271331	0.69367
0.500068	0.48262
0.213256	0.760632
0.192918	0.78621
0.283296	0.680796
0.273978	0.690798
0.137274	0.864074
0.230337	0.740091
0.137705	0.863416
0.26738	0.697983
0.0320791	1.08095
0.12651	0.880869
0.267975	0.697331
0.256276	0.710278
0.253702	0.713166
0.251689	0.715434
0.0826532	0.958137
0.108016	0.9115
0.259464	0.706721
0.306577	0.656505
0.0871544	0.94938
0.13806	0.862875
0.301546	0.661674
0.248893	0.7186
0.250294	0.717012
0.262094	0.703803
0.252777	0.714207
0.261224	0.704766
0.250041	0.717299
0.258087	0.708255
0.25692	0.709558
0.258487	0.707809
0.441021	0.531412
0.28724	0.676613
0.319892	0.643026
0.295227	0.668228
0.285448	0.67851
0.25334	0.713573
0.298392	0.664936
0.115243	0.899234
0.288662	0.675112
0.283922	0.68013
0.293163	0.670384
0.296153	0.667263
0.290213	0.673478
0.29765	0.665706
0.286248	0.677663
0.256666	0.709841
0.459126	0.516122
0.550599	0.443111
0.26178	0.704151
0.261325	0.704655
0.419777	0.549759
0.28955	0.674176
0.29201	0.671591
0.289205	0.674539
0.292553	0.671022
0.291123	0.672522
0.291544	0.67208
0.28377	0.680292
0.261925	0.70399
0.293008	0.670546
0.285856	0.678077
0.298193	0.665143
0.285922	0.678008
0.291143	0.672501
0.430274	0.540637
0.41727	0.551998
0.453651	0.520713
0.488381	0.492039
0.468435	0.508377
0.470266	0.506863
0.395401	0.571393
0.388837	0.577331
0.461076	0.514493
0.392956	0.573599
0.46834	0.50846
0.481852	0.497349
0.452119	0.522003
0.459741	0.515608
0.451317	0.522679
0.470507	0.506664
0.47042	0.506736
0.470356	0.506789
0.453591	0.520763
0.336515	0.626586
0.426978	0.543489
0.32703	0.635915
0.345838	0.617542
0.337046	0.626067
0.430227	0.540771
0.486713	0.493392
0.455573	0.519098
0.672784	0.354492
0.377734	0.587492
0.327343	0.635605
0.39774	0.569288
0.47026	0.506868
0.496228	0.485703
0.355144	0.608637
0.43553	0.536111
0.383583	0.582121
0.495681	0.486143
0.480015	0.49885
0.493822	0.48764
0.470564	0.506617
0.480364	0.498565
0.386078	0.579843
0.455756	0.518945
0.382422	0.583184
0.469977	0.507102
0.459696	0.515645
0.377889	0.58735
0.357958	0.605967
0.329931	0.633048
0.470062	0.507032
0.377085	0.588091
0.388884	0.577289
0.451332	0.522666
0.395568	0.571242
0.377466	0.587739
0.427005	0.543465
0.738746	0.309997
0.383678	0.582035
0.459277	0.515996
0.419819	0.549723
0.421473	0.548278
0.480016	0.49885
0.414006	0.554841
0.388675	0.577479
0.331217	0.63178
0.419523	0.550074
0.428564	0.542115
0.747011	0.304563
0.480532	0.498431
0.428614	0.542072
0.335791	0.627293
0.42155	0.54821
0.480319	0.498602
0.49389	0.487585
0.549855	0.443679
0.427655	0.542902
0.345342	0.618021
0.383228	0.582446
0.427859	0.542725
0.382788	0.582849
0.48748	0.49277
0.451176	0.522798
0.459458	0.515844
0.474872	0.503067
0.349301	0.614215
0.481809	0.497385
0.450879	0.523049
0.492893	0.48839
0.461124	0.514453
0.47979	0.499034
0.3378	0.625332
0.453111	0.521168
0.452044	0.522066
0.453456	0.52088
0.496127	0.485784
0.402636	0.564904
0.397651	0.569369
0.55836	0.437206
0.474683	0.503223
0.452172	0.521958
0.376831	0.588325
0.452995	0.521265
0.354655	0.609102
0.353516	0.610186
0.396978	0.569974
0.493677	0.487757
0.48923	0.491359
0.358739	0.605228
0.475071	0.502903
0.427359	0.543159
0.33354	0.629497
0.495838	0.486017
0.474435	0.503426
0.359537	0.604474
0.376066	0.589032
0.645367	0.373626
0.471395	0.505931
0.428155	0.54247
0.447922	0.525547
0.473082	0.50454
0.470745	0.506468
0.488408	0.492017
0.4931	0.488222
0.420211	0.54938
0.635208	0.380819
0.390405	0.575909
0.542852	0.449064
0.385884	0.58002
0.404925	0.562874
0.362799	0.601398
0.473743	0.503996
0.382264	0.583329
0.481918	0.497295
0.34618	0.617213
0.343933	0.61938
0.42605	0.544294
0.38421	0.581548
0.396831	0.570106
0.481454	0.497675
0.381168	0.584334
0.746942	0.304608
0.475355	0.50267
0.49339	0.487988
0.451635	0.522411
0.42112	0.548586
0.471111	0.506166
0.486724	0.493383
0.420583	0.549054
0.414112	0.554745
0.447399	0.52599
0.473592	0.50412
0.392862	0.573684
0.465324	0.510957
0.564236	0.432762
0.348565	0.61492
0.474181	0.503636
0.426772	0.543668
0.480701	0.49829
0.342207	0.62105
0.390443	0.575874
0.339933	0.623256
0.395908	0.570936
0.452615	0.521585
0.399518	0.567693
0.357847	0.606072
0.488335	0.492076
0.651191	0.369527
0.651189	0.369529
0.430041	0.540838
0.429917	0.540945
0.481224	0.497862
0.355407	0.608387
0.450707	0.523194
0.389378	0.57684
0.362476	0.601703
0.486863	0.493356
0.431108	0.539975
0.775126	0.286304
0.43201	0.539139
0.352915	0.610759
0.384916	0.580903
0.370831	0.593885
0.479602	0.499188
0.655481	0.366521
0.496313	0.485634
0.423908	0.546156
0.441309	0.531166
0.550417	0.443398
0.457036	0.517871
0.435539	0.536103
0.399355	0.567884
0.455844	0.518871
0.35029	0.613268
0.413635	0.555166
0.487681	0.492606
0.442057	0.530528
0.488888	0.491628
0.375649	0.589417
0.360366	0.60369
0.40199	0.565481
0.638172	0.378714
0.430975	0.540031
0.520611	0.466339
0.491961	0.489142
0.429031	0.541711
0.759703	0.296278
0.492719	0.48853
0.691023	0.341978
0.440351	0.532264
0.781057	0.282495
0.364204	0.600079
0.386367	0.579579
0.642606	0.375575
0.489331	0.491269
0.456737	0.518122
0.550726	0.443024
0.638908	0.378192
0.421968	0.547846
0.437558	0.534372
0.402704	0.564843
0.460464	0.515093
0.417462	0.551787
0.365794	0.598587
0.38819	0.57792
0.459823	0.515539
0.55484	0.439879
0.397993	0.569061
0.502559	0.480627
0.638736	0.378314
0.650741	0.369843
0.372688	0.592159
0.373873	0.59106
0.558655	0.436982
0.370625	0.594077
0.394618	0.572175
0.380963	0.584522
0.391731	0.574707
0.42598	0.544355
0.655101	0.366798
0.468453	0.508362
0.45864	0.516701
0.468319	0.508474
0.393071	0.573495
0.796867	0.272411
0.640646	0.376961
0.747118	0.304494
0.775336	0.286169
0.642385	0.375731
0.490277	0.490503
0.645515	0.373521
0.378335	0.586938
0.519955	0.466845
0.423119	0.546843
0.772078	0.288267
0.439431	0.532769
0.404541	0.563205
0.473055	0.504562
0.635241	0.380795
0.780793	0.282664
0.401039	0.566331
0.491811	0.489263
0.469794	0.507253
0.477949	0.500541
0.438039	0.533962
0.424295	0.545819
0.549952	0.443605
0.465511	0.510802
0.770756	0.28912
0.436626	0.53517
0.630579	0.384115
0.471649	0.505721
0.490604	0.490239
0.495631	0.486183
0.478969	0.499706
0.52207	0.465183
0.520777	0.466197
0.455555	0.519113
0.453676	0.520692
0.41599	0.553247
0.650464	0.370038
0.645203	0.373741
0.448017	0.525467
0.540854	0.450584
0.36748	0.59701
0.55423	0.440343
0.639421	0.377829
0.64085	0.376817
0.774932	0.286429
0.494157	0.48737
0.558336	0.437224
0.672721	0.354535
0.442403	0.530234
0.746694	0.304771
0.418681	0.550795
0.738807	0.309956
0.745941	0.305265
0.551424	0.442481
0.482421	0.496885
0.640026	0.3774
0.447161	0.526191
0.522168	0.465106
0.797011	0.272319
0.670305	0.356205
0.69092	0.342048
0.531959	0.457465
0.629994	0.384532
0.415118	0.553844
0.475694	0.502392
0.44437	0.52856
0.770944	0.288999
0.771875	0.288398
0.477484	0.500922
0.541886	0.450005
0.435251	0.536353
0.439778	0.532474
0.449981	0.523807
0.670779	0.355878
